item,itemLabel,parentTaxon
http://www.wikidata.org/entity/Q1203240,南牧村,203050
http://www.wikidata.org/entity/Q1203350,白川町,215066
http://www.wikidata.org/entity/Q816728,京田辺市,262111
http://www.wikidata.org/entity/Q817271,美唄市,012157
http://www.wikidata.org/entity/Q46747,仙台市,041009
http://www.wikidata.org/entity/Q232641,台東区,131067
http://www.wikidata.org/entity/Q846335,かほく市,172090
http://www.wikidata.org/entity/Q694893,尾張旭市,232262
http://www.wikidata.org/entity/Q390812,長門市,352110
http://www.wikidata.org/entity/Q133924,大分県,440001
http://www.wikidata.org/entity/Q711693,南区,151068
http://www.wikidata.org/entity/Q1204426,道志村,194221
http://www.wikidata.org/entity/Q1348944,忍野村,194247
http://www.wikidata.org/entity/Q153618,豊根村,235636
http://www.wikidata.org/entity/Q850395,江津市,322075
http://www.wikidata.org/entity/Q279149,吉賀町,325058
http://www.wikidata.org/entity/Q1206076,益城町,434434
http://www.wikidata.org/entity/Q990455,由布市,442135
http://www.wikidata.org/entity/Q1193528,伊江村,473154
http://www.wikidata.org/entity/Q44603,那珂川町,094111
http://www.wikidata.org/entity/Q26101,春日井市,232068
http://www.wikidata.org/entity/Q490592,天王寺区,271098
http://www.wikidata.org/entity/Q985695,西成区,271225
http://www.wikidata.org/entity/Q200251,高知市,392014
http://www.wikidata.org/entity/Q1205452,粟国村,473553
http://www.wikidata.org/entity/Q1354284,豊浦町,015717
http://www.wikidata.org/entity/Q511872,東松島市,042145
http://www.wikidata.org/entity/Q304491,東伊豆町,223018
http://www.wikidata.org/entity/Q1345571,森町,224618
http://www.wikidata.org/entity/Q122723,大阪府,270008
http://www.wikidata.org/entity/Q1154555,灘区,281026
http://www.wikidata.org/entity/Q720402,朝来市,282251
http://www.wikidata.org/entity/Q1203559,上牧町,294241
http://www.wikidata.org/entity/Q1205642,北栄町,313726
http://www.wikidata.org/entity/Q1204441,日吉津村,313840
http://www.wikidata.org/entity/Q200603,八幡浜市,382043
http://www.wikidata.org/entity/Q1350180,松野町,384844
http://www.wikidata.org/entity/Q1156151,日高村,394106
http://www.wikidata.org/entity/Q38234,長崎市,422011
http://www.wikidata.org/entity/Q11576775,田底村,433861
http://www.wikidata.org/entity/Q374701,えびの市,452092
http://www.wikidata.org/entity/Q1206640,喜界町,465291
http://www.wikidata.org/entity/Q1210568,中川町,014711
http://www.wikidata.org/entity/Q1348478,雫石町,033014
http://www.wikidata.org/entity/Q1203545,長柄町,124265
http://www.wikidata.org/entity/Q629384,美浜町,184420
http://www.wikidata.org/entity/Q1203700,佐久穂町,203092
http://www.wikidata.org/entity/Q1203279,阿智村,204072
http://www.wikidata.org/entity/Q1203839,七宗町,215040
http://www.wikidata.org/entity/Q823988,掛川市,222135
http://www.wikidata.org/entity/Q602571,五條市,292079
http://www.wikidata.org/entity/Q659672,葛城市,292117
http://www.wikidata.org/entity/Q1203246,野迫川村,294471
http://www.wikidata.org/entity/Q1156219,吉備中央町,336815
http://www.wikidata.org/entity/Q683858,長与町,423076
http://www.wikidata.org/entity/Q838366,石垣市,472077
http://www.wikidata.org/entity/Q495826,知多市,232246
http://www.wikidata.org/entity/Q696643,香芝市,292109
http://www.wikidata.org/entity/Q990353,浅口市,332160
http://www.wikidata.org/entity/Q44545,豊丘村,204161
http://www.wikidata.org/entity/Q1362335,六ヶ所村,024112
http://www.wikidata.org/entity/Q1303631,永平寺町,183229
http://www.wikidata.org/entity/Q1203992,蟹江町,234257
http://www.wikidata.org/entity/Q1203734,印南町,303909
http://www.wikidata.org/entity/Q1205916,田野町,393037
http://www.wikidata.org/entity/Q961555,西原村,434329
http://www.wikidata.org/entity/Q502205,根室市,012238
http://www.wikidata.org/entity/Q386691,新座市,112305
http://www.wikidata.org/entity/Q869027,鶴ケ島市,112411
http://www.wikidata.org/entity/Q389711,厚木市,142123
http://www.wikidata.org/entity/Q577309,甲斐市,192104
http://www.wikidata.org/entity/Q496472,桑名市,242055
http://www.wikidata.org/entity/Q1203189,大紀町,244716
http://www.wikidata.org/entity/Q846351,宮津市,262056
http://www.wikidata.org/entity/Q1203259,与謝野町,264652
http://www.wikidata.org/entity/Q132412,東温市,382159
http://www.wikidata.org/entity/Q858143,戸畑区,401056
http://www.wikidata.org/entity/Q1348675,当別町,013030
http://www.wikidata.org/entity/Q496448,塩竈市,042030
http://www.wikidata.org/entity/Q319729,浦安市,122271
http://www.wikidata.org/entity/Q711733,秋葉区,151050
http://www.wikidata.org/entity/Q490872,八尾市,272124
http://www.wikidata.org/entity/Q873578,三豊市,372081
http://www.wikidata.org/entity/Q169376,長崎県,420000
http://www.wikidata.org/entity/Q15701,鹿児島県,460001
http://www.wikidata.org/entity/Q858352,霧島市,462187
http://www.wikidata.org/entity/Q1210543,猿払村,015113
http://www.wikidata.org/entity/Q1210613,音更町,016314
http://www.wikidata.org/entity/Q1043355,宮城野区,041025
http://www.wikidata.org/entity/Q1203260,横芝光町,124109
http://www.wikidata.org/entity/Q1203293,白子町,124249
http://www.wikidata.org/entity/Q329754,清瀬市,132217
http://www.wikidata.org/entity/Q1349071,高浜町,184811
http://www.wikidata.org/entity/Q1203107,扶桑町,233625
http://www.wikidata.org/entity/Q1203117,紀宝町,245623
http://www.wikidata.org/entity/Q857218,高石市,272256
http://www.wikidata.org/entity/Q1203159,田原本町,293636
http://www.wikidata.org/entity/Q840591,三次市,342092
http://www.wikidata.org/entity/Q1205751,佐川町,394025
http://www.wikidata.org/entity/Q1204965,柴田町,043231
http://www.wikidata.org/entity/Q1203970,川島町,113468
http://www.wikidata.org/entity/Q242874,小金井市,132101
http://www.wikidata.org/entity/Q200578,横須賀市,142018
http://www.wikidata.org/entity/Q386697,大和市,142131
http://www.wikidata.org/entity/Q385684,大野市,182052
http://www.wikidata.org/entity/Q985728,福島区,271039
http://www.wikidata.org/entity/Q389633,寝屋川市,272159
http://www.wikidata.org/entity/Q873583,柏原市,272213
http://www.wikidata.org/entity/Q130290,兵庫県,280003
http://www.wikidata.org/entity/Q132751,島根県,320005
http://www.wikidata.org/entity/Q1156165,美郷町,324485
http://www.wikidata.org/entity/Q791587,阿波市,362069
http://www.wikidata.org/entity/Q1205928,本部町,473081
http://www.wikidata.org/entity/Q1347597,西目屋村,023434
http://www.wikidata.org/entity/Q1344386,清川村,144029
http://www.wikidata.org/entity/Q696840,伊豆市,222224
http://www.wikidata.org/entity/Q877935,雲南市,322091
http://www.wikidata.org/entity/Q857281,豊後高田市,442097
http://www.wikidata.org/entity/Q1348798,上川町,014575
http://www.wikidata.org/entity/Q696418,勝浦市,122181
http://www.wikidata.org/entity/Q1153982,南区,141054
http://www.wikidata.org/entity/Q840859,東御市,202193
http://www.wikidata.org/entity/Q1203949,西伊豆町,223069
http://www.wikidata.org/entity/Q1345614,伊根町,264636
http://www.wikidata.org/entity/Q385864,大阪狭山市,272311
http://www.wikidata.org/entity/Q696694,尾道市,342050
http://www.wikidata.org/entity/Q386250,大竹市,342114
http://www.wikidata.org/entity/Q1206086,久米島町,473618
http://www.wikidata.org/entity/Q233495,品川区,131091
http://www.wikidata.org/entity/Q210628,町田市,132098
http://www.wikidata.org/entity/Q204266,富山市,162019
http://www.wikidata.org/entity/Q696777,日進市,232301
http://www.wikidata.org/entity/Q580186,右京区,261084
http://www.wikidata.org/entity/Q1156398,南関町,433675
http://www.wikidata.org/entity/Q1349060,麻績村,204463
http://www.wikidata.org/entity/Q1155273,昭和区,231070
http://www.wikidata.org/entity/Q320964,米子市,312029
http://www.wikidata.org/entity/Q981332,伊是名村,473600
http://www.wikidata.org/entity/Q738275,唐津市,412023
http://www.wikidata.org/entity/Q861262,宇土市,432113
http://www.wikidata.org/entity/Q1354276,七飯町,013374
http://www.wikidata.org/entity/Q641992,むつ市,022080
http://www.wikidata.org/entity/Q1347874,蔵王町,043010
http://www.wikidata.org/entity/Q1155286,南区,231126
http://www.wikidata.org/entity/Q335444,伊丹市,282073
http://www.wikidata.org/entity/Q1207159,福崎町,284432
http://www.wikidata.org/entity/Q841309,海南市,302023
http://www.wikidata.org/entity/Q1205039,隠岐の島町,325287
http://www.wikidata.org/entity/Q999453,雲仙市,422134
http://www.wikidata.org/entity/Q1075040,西区,111015
http://www.wikidata.org/entity/Q846345,珠洲市,172057
http://www.wikidata.org/entity/Q1354896,野々市市,172120
http://www.wikidata.org/entity/Q1351723,富士川町,193682
http://www.wikidata.org/entity/Q503411,犬山市,232157
http://www.wikidata.org/entity/Q417825,安芸市,392031
http://www.wikidata.org/entity/Q1367170,上峰町,413453
http://www.wikidata.org/entity/Q733979,恵庭市,012319
http://www.wikidata.org/entity/Q1210175,新得町,016357
http://www.wikidata.org/entity/Q496401,三沢市,022071
http://www.wikidata.org/entity/Q1204534,新島村,133639
http://www.wikidata.org/entity/Q1347334,刈羽村,155047
http://www.wikidata.org/entity/Q1347504,辰野町,203823
http://www.wikidata.org/entity/Q79385,清水区,221031
http://www.wikidata.org/entity/Q73724,東区,341029
http://www.wikidata.org/entity/Q573632,香春町,406015
http://www.wikidata.org/entity/Q1350724,屋久島町,465054
http://www.wikidata.org/entity/Q1208553,龍郷町,465275
http://www.wikidata.org/entity/Q1365478,斜里町,015458
http://www.wikidata.org/entity/Q1354787,白鷹町,064025
http://www.wikidata.org/entity/Q1143112,利島村,133621
http://www.wikidata.org/entity/Q825272,北杜市,192091
http://www.wikidata.org/entity/Q170421,南丹市,262137
http://www.wikidata.org/entity/Q1204853,琴浦町,313718
http://www.wikidata.org/entity/Q378225,萩市,352047
http://www.wikidata.org/entity/Q1205805,添田町,406023
http://www.wikidata.org/entity/Q386472,大任町,406082
http://www.wikidata.org/entity/Q114147,宇佐市,442119
http://www.wikidata.org/entity/Q873572,国東市,442143
http://www.wikidata.org/entity/Q769821,三股町,453412
http://www.wikidata.org/entity/Q502486,茂原市,122106
http://www.wikidata.org/entity/Q1153930,瀬谷区,141143
http://www.wikidata.org/entity/Q1154955,新温泉町,285862
http://www.wikidata.org/entity/Q1354976,九度山町,303437
http://www.wikidata.org/entity/Q850335,玉野市,332046
http://www.wikidata.org/entity/Q1134225,豊平区,011053
http://www.wikidata.org/entity/Q1022916,奥尻町,013676
http://www.wikidata.org/entity/Q1357085,当麻町,014541
http://www.wikidata.org/entity/Q873835,富岡市,102105
http://www.wikidata.org/entity/Q1203748,川辺町,215031
http://www.wikidata.org/entity/Q1203232,武豊町,234478
http://www.wikidata.org/entity/Q1351062,坂町,343099
http://www.wikidata.org/entity/Q819678,柳井市,352128
http://www.wikidata.org/entity/Q385623,大牟田市,402028
http://www.wikidata.org/entity/Q1184801,嘉島町,434426
http://www.wikidata.org/entity/Q1350738,金武町,473146
http://www.wikidata.org/entity/Q374859,上松町,204226
http://www.wikidata.org/entity/Q844047,本巣市,212181
http://www.wikidata.org/entity/Q193428,堺市,271403
http://www.wikidata.org/entity/Q1206934,江北町,414247
http://www.wikidata.org/entity/Q1184768,湯前町,435066
http://www.wikidata.org/entity/Q1207554,北大東村,473588
http://www.wikidata.org/entity/Q284503,村上市,152129
http://www.wikidata.org/entity/Q838657,小諸市,202088
http://www.wikidata.org/entity/Q1072656,筑北村,204528
http://www.wikidata.org/entity/Q451661,あま市,232378
http://www.wikidata.org/entity/Q260923,八幡市,262102
http://www.wikidata.org/entity/Q877190,たつの市,282294
http://www.wikidata.org/entity/Q1202988,東村,473031
http://www.wikidata.org/entity/Q1205469,嘉手納町,473251
http://www.wikidata.org/entity/Q1357210,東川町,014583
http://www.wikidata.org/entity/Q270463,陸前高田市,032107
http://www.wikidata.org/entity/Q1210489,広尾町,016420
http://www.wikidata.org/entity/Q844052,中津川市,212067
http://www.wikidata.org/entity/Q242783,岡崎市,232025
http://www.wikidata.org/entity/Q860669,日南市,452041
http://www.wikidata.org/entity/Q1205897,渡名喜村,473561
http://www.wikidata.org/entity/Q1348748,余市町,014087
http://www.wikidata.org/entity/Q1186129,白糠町,016683
http://www.wikidata.org/entity/Q1141068,中区,141046
http://www.wikidata.org/entity/Q120103,加賀市,172065
http://www.wikidata.org/entity/Q1203220,上関町,353418
http://www.wikidata.org/entity/Q460812,鳴門市,362026
http://www.wikidata.org/entity/Q368508,大和村,465232
http://www.wikidata.org/entity/Q1153968,港南区,141119
http://www.wikidata.org/entity/Q1194229,中川村,203866
http://www.wikidata.org/entity/Q474384,安八町,213837
http://www.wikidata.org/entity/Q385461,近江八幡市,252042
http://www.wikidata.org/entity/Q1078814,北区,281093
http://www.wikidata.org/entity/Q674749,美里町,433489
http://www.wikidata.org/entity/Q1357163,羽幌町,014842
http://www.wikidata.org/entity/Q598626,奥多摩町,133086
http://www.wikidata.org/entity/Q1203799,御浜町,245615
http://www.wikidata.org/entity/Q579623,岩出市,302091
http://www.wikidata.org/entity/Q179185,新宮町,403458
http://www.wikidata.org/entity/Q845800,串間市,452076
http://www.wikidata.org/entity/Q1156548,瀬戸内町,465259
http://www.wikidata.org/entity/Q853805,可児市,212148
http://www.wikidata.org/entity/Q269644,愛西市,232327
http://www.wikidata.org/entity/Q1076993,山科区,261106
http://www.wikidata.org/entity/Q985711,住之江区,271250
http://www.wikidata.org/entity/Q825700,福津市,402249
http://www.wikidata.org/entity/Q328601,平戸市,422070
http://www.wikidata.org/entity/Q1349388,能登町,174637
http://www.wikidata.org/entity/Q1346768,平谷村,204099
http://www.wikidata.org/entity/Q721163,伊東市,222089
http://www.wikidata.org/entity/Q1350770,肝付町,464929
http://www.wikidata.org/entity/Q1037393,北海道,010006
http://www.wikidata.org/entity/Q644751,神恵内村,014044
http://www.wikidata.org/entity/Q1357113,北竜町,014371
http://www.wikidata.org/entity/Q153814,養老町,213411
http://www.wikidata.org/entity/Q861283,小林市,452050
http://www.wikidata.org/entity/Q1357133,津別町,015440
http://www.wikidata.org/entity/Q646886,氷見市,162051
http://www.wikidata.org/entity/Q1075863,中区,221317
http://www.wikidata.org/entity/Q1207951,千種区,231011
http://www.wikidata.org/entity/Q753731,益田市,322041
http://www.wikidata.org/entity/Q877003,西区,431036
http://www.wikidata.org/entity/Q1184676,高森町,434281
http://www.wikidata.org/entity/Q1351759,北谷町,473260
http://www.wikidata.org/entity/Q1134013,北区,011029
http://www.wikidata.org/entity/Q1134346,厚別区,011088
http://www.wikidata.org/entity/Q1210596,枝幸町,015148
http://www.wikidata.org/entity/Q1022925,小笠原村,134210
http://www.wikidata.org/entity/Q696783,焼津市,222127
http://www.wikidata.org/entity/Q1203349,能勢町,273228
http://www.wikidata.org/entity/Q1045113,門司区,401013
http://www.wikidata.org/entity/Q1184716,五木村,435112
http://www.wikidata.org/entity/Q1184688,苓北町,435317
http://www.wikidata.org/entity/Q1022930,洞爺湖町,015849
http://www.wikidata.org/entity/Q1347655,外ヶ浜町,023078
http://www.wikidata.org/entity/Q711756,西蒲区,151084
http://www.wikidata.org/entity/Q496072,富士宮市,222071
http://www.wikidata.org/entity/Q496319,橿原市,292052
http://www.wikidata.org/entity/Q838666,四国中央市,382132
http://www.wikidata.org/entity/Q1205166,葛巻町,033022
http://www.wikidata.org/entity/Q200589,宇都宮市,092011
http://www.wikidata.org/entity/Q720461,朝日村,204510
http://www.wikidata.org/entity/Q328067,伊勢市,242039
http://www.wikidata.org/entity/Q930076,御杖村,293865
http://www.wikidata.org/entity/Q223439,呉市,342025
http://www.wikidata.org/entity/Q1154552,西区,281115
http://www.wikidata.org/entity/Q863747,宇陀市,292125
http://www.wikidata.org/entity/Q1352217,牟岐町,363839
http://www.wikidata.org/entity/Q858378,志布志市,462217
http://www.wikidata.org/entity/Q740456,岸和田市,272027
http://www.wikidata.org/entity/Q847572,御坊市,302058
http://www.wikidata.org/entity/Q467487,倉敷市,332020
http://www.wikidata.org/entity/Q1206740,広川町,405442
http://www.wikidata.org/entity/Q232655,練馬区,131202
http://www.wikidata.org/entity/Q1153908,金沢区,141089
http://www.wikidata.org/entity/Q385023,大磯町,143413
http://www.wikidata.org/entity/Q695892,七尾市,172022
http://www.wikidata.org/entity/Q389515,刈谷市,232106
http://www.wikidata.org/entity/Q490508,城東区,271187
http://www.wikidata.org/entity/Q1023770,太地町,304221
http://www.wikidata.org/entity/Q1206005,つるぎ町,364681
http://www.wikidata.org/entity/Q119837,赤村,406091
http://www.wikidata.org/entity/Q200500,竹原市,342033
http://www.wikidata.org/entity/Q1351200,南大東村,473570
http://www.wikidata.org/entity/Q1131483,葵区,221015
http://www.wikidata.org/entity/Q1354513,赤井川村,014095
http://www.wikidata.org/entity/Q385375,大町市,202126
http://www.wikidata.org/entity/Q1203760,下北山村,294501
http://www.wikidata.org/entity/Q1206659,東区,401315
http://www.wikidata.org/entity/Q1355396,苫前町,014834
http://www.wikidata.org/entity/Q670712,壮瞥町,015750
http://www.wikidata.org/entity/Q270465,羽村市,132276
http://www.wikidata.org/entity/Q1204276,昭和町,193844
http://www.wikidata.org/entity/Q855491,東区,331031
http://www.wikidata.org/entity/Q945518,宇美町,403415
http://www.wikidata.org/entity/Q819578,鹿屋市,462039
http://www.wikidata.org/entity/Q693237,千歳市,012246
http://www.wikidata.org/entity/Q1204949,川崎区,141313
http://www.wikidata.org/entity/Q1203589,南知多町,234451
http://www.wikidata.org/entity/Q120730,京都府,260002
http://www.wikidata.org/entity/Q1346790,平群町,293423
http://www.wikidata.org/entity/Q1156174,川本町,324418
http://www.wikidata.org/entity/Q1044377,八幡西区,401099
http://www.wikidata.org/entity/Q653389,延岡市,452033
http://www.wikidata.org/entity/Q131277,岐阜県,210005
http://www.wikidata.org/entity/Q1184816,玖珠町,444626
http://www.wikidata.org/entity/Q1355464,黒松内町,013935
http://www.wikidata.org/entity/Q1355583,新冠町,016047
http://www.wikidata.org/entity/Q908972,貝塚市,272086
http://www.wikidata.org/entity/Q750569,加古川市,282103
http://www.wikidata.org/entity/Q633945,西条市,382060
http://www.wikidata.org/entity/Q592500,吉野川市,362051
http://www.wikidata.org/entity/Q990465,みやま市,402290
http://www.wikidata.org/entity/Q1184655,多良木町,435058
http://www.wikidata.org/entity/Q1042630,駿河区,221023
http://www.wikidata.org/entity/Q1203952,飛島村,234273
http://www.wikidata.org/entity/Q847584,甲賀市,252093
http://www.wikidata.org/entity/Q985765,西淀川区,271136
http://www.wikidata.org/entity/Q1207746,北区,271276
http://www.wikidata.org/entity/Q268750,泊村,014036
http://www.wikidata.org/entity/Q1346806,愛荘町,254258
http://www.wikidata.org/entity/Q123376,愛媛県,380008
http://www.wikidata.org/entity/Q15736,伊佐市,462241
http://www.wikidata.org/entity/Q1355427,南幌町,014231
http://www.wikidata.org/entity/Q1011145,糸島市,402303
http://www.wikidata.org/entity/Q251027,ときがわ町,113492
http://www.wikidata.org/entity/Q232635,板橋区,131199
http://www.wikidata.org/entity/Q841316,下松市,352071
http://www.wikidata.org/entity/Q1210495,美深町,014699
http://www.wikidata.org/entity/Q694923,新城市,232211
http://www.wikidata.org/entity/Q1350072,上板町,364053
http://www.wikidata.org/entity/Q205526,山形市,062014
http://www.wikidata.org/entity/Q1204048,池田町,204811
http://www.wikidata.org/entity/Q1156177,安田町,393045
http://www.wikidata.org/entity/Q860674,鳥栖市,412031
http://www.wikidata.org/entity/Q1205964,椎葉村,454303
http://www.wikidata.org/entity/Q1354260,福島町,013323
http://www.wikidata.org/entity/Q1155215,神河町,284467
http://www.wikidata.org/entity/Q861279,美作市,332151
http://www.wikidata.org/entity/Q1357008,栗山町,014290
http://www.wikidata.org/entity/Q236197,日野市,132128
http://www.wikidata.org/entity/Q1346777,設楽町,235610
http://www.wikidata.org/entity/Q26410,四日市市,242021
http://www.wikidata.org/entity/Q1204470,朝日町,163431
http://www.wikidata.org/entity/Q598905,朝日町,243434
http://www.wikidata.org/entity/Q243853,西宮市,282049
http://www.wikidata.org/entity/Q1206074,三原村,394271
http://www.wikidata.org/entity/Q1047218,留夜別村,016977
http://www.wikidata.org/entity/Q29463,小菅村,194425
http://www.wikidata.org/entity/Q501891,田原市,232319
http://www.wikidata.org/entity/Q824020,米原市,252140
http://www.wikidata.org/entity/Q1202740,十津川村,294497
http://www.wikidata.org/entity/Q874691,南城市,472158
http://www.wikidata.org/entity/Q1351188,大宜味村,473022
http://www.wikidata.org/entity/Q1354447,平取町,016021
http://www.wikidata.org/entity/Q819174,小千谷市,152081
http://www.wikidata.org/entity/Q629510,大淀町,294420
http://www.wikidata.org/entity/Q1203744,白川村,216046
http://www.wikidata.org/entity/Q1204975,大山町,313866
http://www.wikidata.org/entity/Q1208839,大空町,015644
http://www.wikidata.org/entity/Q1210588,豊頃町,016454
http://www.wikidata.org/entity/Q1345604,上三川町,093017
http://www.wikidata.org/entity/Q1346730,那智勝浦町,304212
http://www.wikidata.org/entity/Q1155361,早島町,334235
http://www.wikidata.org/entity/Q990371,三好市,362085
http://www.wikidata.org/entity/Q1350204,まんのう町,374067
http://www.wikidata.org/entity/Q653478,三島市,222062
http://www.wikidata.org/entity/Q1204025,川根本町,224294
http://www.wikidata.org/entity/Q201117,豊田市,232114
http://www.wikidata.org/entity/Q1345562,豊山町,233421
http://www.wikidata.org/entity/Q1111031,南伊勢町,244724
http://www.wikidata.org/entity/Q1349486,土庄町,373222
http://www.wikidata.org/entity/Q844140,筑紫野市,402176
http://www.wikidata.org/entity/Q668427,有田町,414018
http://www.wikidata.org/entity/Q702628,三島村,463035
http://www.wikidata.org/entity/Q693221,石狩市,012351
http://www.wikidata.org/entity/Q502199,平塚市,142034
http://www.wikidata.org/entity/Q1206796,西原町,473294
http://www.wikidata.org/entity/Q823513,滑川市,162060
http://www.wikidata.org/entity/Q861618,浪速区,271110
http://www.wikidata.org/entity/Q869004,南あわじ市,282243
http://www.wikidata.org/entity/Q1156100,美咲町,336661
http://www.wikidata.org/entity/Q1204518,北広島町,343692
http://www.wikidata.org/entity/Q1206018,岩手町,033031
http://www.wikidata.org/entity/Q489009,阿倍野区,271195
http://www.wikidata.org/entity/Q1347129,田尻町,273627
http://www.wikidata.org/entity/Q838678,伊予市,382108
http://www.wikidata.org/entity/Q1355074,美幌町,015431
http://www.wikidata.org/entity/Q869037,高砂市,282162
http://www.wikidata.org/entity/Q1208544,糸田町,406040
http://www.wikidata.org/entity/Q1184749,甲佐町,434442
http://www.wikidata.org/entity/Q1355384,天塩町,014877
http://www.wikidata.org/entity/Q1131084,東区,221325
http://www.wikidata.org/entity/Q869020,西脇市,282138
http://www.wikidata.org/entity/Q1203148,東吉野村,294535
http://www.wikidata.org/entity/Q1350922,神山町,363421
http://www.wikidata.org/entity/Q1151453,留萌振興局,014800
http://www.wikidata.org/entity/Q1207964,北区,231037
http://www.wikidata.org/entity/Q132936,岡山県,330001
http://www.wikidata.org/entity/Q1184763,あさぎり町,435147
http://www.wikidata.org/entity/Q1205335,石川町,075019
http://www.wikidata.org/entity/Q1041996,南区,271454
http://www.wikidata.org/entity/Q161454,香川県,370002
http://www.wikidata.org/entity/Q766445,沖縄県,470007
http://www.wikidata.org/entity/Q1205980,三木町,373419
http://www.wikidata.org/entity/Q873558,合志市,432164
http://www.wikidata.org/entity/Q1042511,美原区,271471
http://www.wikidata.org/entity/Q305098,曽爾村,293857
http://www.wikidata.org/entity/Q638301,都城市,452025
http://www.wikidata.org/entity/Q1354877,東栄町,235628
http://www.wikidata.org/entity/Q1205386,東洋町,393011
http://www.wikidata.org/entity/Q634130,嬉野市,412091
http://www.wikidata.org/entity/Q1206942,太良町,414417
http://www.wikidata.org/entity/Q1351158,与那原町,473481
http://www.wikidata.org/entity/Q1203236,京丹波町,264075
http://www.wikidata.org/entity/Q1184708,球磨村,435139
http://www.wikidata.org/entity/Q19701,南九州市,462233
http://www.wikidata.org/entity/Q1355454,新篠津村,013048
http://www.wikidata.org/entity/Q850332,田川市,402061
http://www.wikidata.org/entity/Q847594,島原市,422037
http://www.wikidata.org/entity/Q1203012,宜野座村,473138
http://www.wikidata.org/entity/Q1155233,香美町,285854
http://www.wikidata.org/entity/Q1345594,かつらぎ町,303411
http://www.wikidata.org/entity/Q869014,養父市,282227
http://www.wikidata.org/entity/Q1350953,松前町,384011
http://www.wikidata.org/entity/Q1206598,上毛町,406465
http://www.wikidata.org/entity/Q1351707,みやき町,413461
http://www.wikidata.org/entity/Q1348977,小布施町,205419
http://www.wikidata.org/entity/Q1206765,五ヶ瀬町,454435
http://www.wikidata.org/entity/Q1131460,天竜区,221376
http://www.wikidata.org/entity/Q691691,瀬戸内市,332127
http://www.wikidata.org/entity/Q548493,枕崎市,462047
http://www.wikidata.org/entity/Q1184757,山都町,434477
http://www.wikidata.org/entity/Q453502,奄美市,462225
http://www.wikidata.org/entity/Q734432,藤枝市,222143
http://www.wikidata.org/entity/Q694308,羽曳野市,272221
http://www.wikidata.org/entity/Q1206010,松茂町,364011
http://www.wikidata.org/entity/Q1358900,岬町,273660
http://www.wikidata.org/entity/Q1203208,山添村,293229
http://www.wikidata.org/entity/Q390413,苫小牧市,012131
http://www.wikidata.org/entity/Q1335041,遠別町,014869
http://www.wikidata.org/entity/Q502209,防府市,352063
http://www.wikidata.org/entity/Q973994,読谷村,473243
http://www.wikidata.org/entity/Q1204974,大郷町,044229
http://www.wikidata.org/entity/Q467479,豊中市,272035
http://www.wikidata.org/entity/Q169134,奈良市,292010
http://www.wikidata.org/entity/Q1206399,伊方町,384429
http://www.wikidata.org/entity/Q694930,蒲郡市,232149
http://www.wikidata.org/entity/Q490526,鶴見区,271241
http://www.wikidata.org/entity/Q1350839,国頭村,473014
http://www.wikidata.org/entity/Q1202976,恩納村,473111
http://www.wikidata.org/entity/Q1357180,新十津川町,014320
http://www.wikidata.org/entity/Q132705,新潟県,150002
http://www.wikidata.org/entity/Q637145,夕張市,012092
http://www.wikidata.org/entity/Q127026,桜井市,292061
http://www.wikidata.org/entity/Q855478,北区,331015
http://www.wikidata.org/entity/Q733681,阿蘇市,432148
http://www.wikidata.org/entity/Q1206753,新富町,454028
http://www.wikidata.org/entity/Q2358964,鶴田町,023841
http://www.wikidata.org/entity/Q1204017,松崎町,223051
http://www.wikidata.org/entity/Q204308,宮崎市,452017
http://www.wikidata.org/entity/Q502403,茨木市,272116
http://www.wikidata.org/entity/Q1202728,白浜町,304018
http://www.wikidata.org/entity/Q496431,境港市,312045
http://www.wikidata.org/entity/Q1134019,清田区,011100
http://www.wikidata.org/entity/Q1206619,東串良町,464821
http://www.wikidata.org/entity/Q819646,交野市,272302
http://www.wikidata.org/entity/Q1134339,手稲区,011096
http://www.wikidata.org/entity/Q1131460,天竜区,221406
http://www.wikidata.org/entity/Q495802,碧南市,232092
http://www.wikidata.org/entity/Q1204505,大台町,244431
http://www.wikidata.org/entity/Q213318,尼崎市,282022
http://www.wikidata.org/entity/Q696388,豊岡市,282090
http://www.wikidata.org/entity/Q1354308,木古内町,013340
http://www.wikidata.org/entity/Q234087,中野区,131148
http://www.wikidata.org/entity/Q386668,大東市,272183
http://www.wikidata.org/entity/Q1186155,釧路町,016616
http://www.wikidata.org/entity/Q646766,遠野市,032085
http://www.wikidata.org/entity/Q1310803,南木曽町,204234
http://www.wikidata.org/entity/Q1345954,幸田町,235016
http://www.wikidata.org/entity/Q1203501,天川村,294462
http://www.wikidata.org/entity/Q851163,土佐市,392057
http://www.wikidata.org/entity/Q1350216,北川村,393053
http://www.wikidata.org/entity/Q646858,亀山市,242101
http://www.wikidata.org/entity/Q406318,相生市,282081
http://www.wikidata.org/entity/Q160734,徳島県,360007
http://www.wikidata.org/entity/Q265555,北見市,012084
http://www.wikidata.org/entity/Q328615,沖縄市,472115
http://www.wikidata.org/entity/Q861239,山陽小野田市,352161
http://www.wikidata.org/entity/Q496681,江別市,012173
http://www.wikidata.org/entity/Q876960,南区,431044
http://www.wikidata.org/entity/Q701079,十島村,463043
http://www.wikidata.org/entity/Q860662,糸満市,472107
